dt,lat,lng,altitude,course,speed,status,ignition,charge,blocked,batterylevel,rssi,sequence,distance,totaldistance,motion,valid,enginehours,mcc,mnc,lac,cid,event,archive,alarm1status,otherstatus,alarm2status,alarm3status,enginestatus,iccid,sat
"2024-09-03 22:22:33",23.9109,90.320489,0,160,9,70,true,true,false,66,4,26,0.026617221814602,843901.06,true,1,110563,470,3,841,6118,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:22:43",23.910638,90.32056,0,169,10,70,true,true,false,66,4,27,0.029973352785784,843931.06,true,1,110573,470,3,841,6118,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:22:53",23.910347,90.320569,0,183,10,70,true,true,false,66,4,28,0.032327063146335,843963.4,true,1,110583,470,3,841,6118,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:23:03",23.910124,90.32056,0,177,9,70,true,true,false,66,4,29,0.02477991372148,843988.09,true,1,110593,470,3,841,6118,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:23:13",23.909871,90.320542,0,178,8,70,true,true,false,66,4,30,0.028153616360703,844016.28,true,1,110603,470,3,841,6118,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:23:57",23.909587,90.320347,0,318,0,70,true,true,false,66,4,31,0.037234772852958,844053.59,false,1,110647,470,3,841,6118,4,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:23:57",23.909587,90.320347,0,318,0,70,true,true,false,66,4,32,0,844053.59,false,1,110647,470,3,841,6118,4,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 22:24:23",23.909413,90.320329,0,176,9,70,true,true,false,66,4,33,0.019407958635788,844072.92,true,1,110673,470,3,841,6118,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:24:33",23.909111,90.320347,0,176,12,70,true,true,false,66,4,34,0.033585208100942,844106.53,true,1,110683,470,3,841,6138,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:24:53",23.908609,90.320382,0,143,11,70,true,true,false,66,4,35,0.055857751401146,844162.42,true,1,110703,470,3,841,6138,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:25:03",23.908333,90.320569,0,161,13,70,true,true,false,66,4,36,0.036051463262215,844198.41,true,1,110713,470,3,841,6138,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:25:13",23.90802,90.320702,0,154,12,70,true,true,false,66,4,37,0.037287481147242,844235.74,true,1,110723,470,3,841,6138,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:25:23",23.90778,90.320818,0,161,9,70,true,true,false,66,4,38,0.029136550669293,844264.86,true,1,110733,470,3,841,6138,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:25:33",23.907496,90.3208,0,184,14,70,true,true,false,66,4,39,0.03158947186184,844296.5,true,1,110743,470,3,841,6138,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:25:43",23.907198,90.32096,0,132,12,70,true,true,false,66,4,40,0.036862851275887,844333.34,true,1,110753,470,3,841,6138,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:25:53",23.906987,90.321209,0,139,11,70,true,true,false,66,4,41,0.034466852588728,844367.81,true,1,110763,470,3,841,6138,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:27:03",23.906949,90.321893,0,51,2,70,true,true,false,66,4,42,0.069566334227866,844437.42,true,1,110833,470,3,841,25881,4,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:27:03",23.906949,90.321893,0,51,2,70,true,true,false,66,4,43,0,844437.42,true,1,110833,470,3,841,25881,4,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 22:27:43",23.90684,90.322222,0,136,7,70,true,true,false,66,4,44,0.035525040938942,844472.93,true,1,110873,470,3,841,25881,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:28:03",23.906404,90.322338,0,184,13,70,true,true,false,66,4,46,0.049827164025938,844522.7,true,1,110893,470,3,841,25881,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:28:13",23.906116,90.322391,0,134,11,70,true,true,false,66,4,47,0.032430331457652,844555.23,true,1,110903,470,3,841,25881,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:28:23",23.905867,90.32272,0,126,16,70,true,true,false,66,4,48,0.043359802882854,844598.57,true,1,110913,470,3,841,25881,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:28:33",23.905616,90.32304,0,127,14,70,true,true,false,66,4,49,0.042804207323715,844641.38,true,1,110923,470,3,841,25881,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:28:43",23.905384,90.323324,0,135,11,70,true,true,false,66,4,50,0.038664641856812,844680.01,true,1,110933,470,3,841,25881,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:28:53",23.905196,90.32352,0,137,8,70,true,true,false,66,4,51,0.028839967605995,844708.89,true,1,110943,470,3,841,25881,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:29:03",23.905022,90.323716,0,135,11,70,true,true,false,66,4,52,0.02773530648296,844736.54,true,1,110953,470,3,841,25881,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:29:23",23.904638,90.324151,0,124,8,70,true,true,false,66,4,53,0.061387851337905,844798,true,1,110973,470,3,841,25881,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:29:33",23.90444,90.324364,0,143,8,70,true,true,false,66,4,54,0.0308384681465,844828.84,true,1,110983,470,3,841,25882,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:29:43",23.904211,90.32456,0,150,12,70,true,true,false,66,4,55,0.032289087508955,844861.09,true,1,110993,470,3,841,25882,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:29:53",23.903873,90.324836,0,144,19,70,true,true,false,66,4,56,0.046838449799288,844907.88,true,1,111003,470,3,841,25882,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:30:03",23.903487,90.325147,0,136,14,70,true,true,false,66,4,57,0.053236385322959,844961.18,true,1,111013,470,3,841,25882,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:30:13",23.903127,90.325511,0,133,19,70,true,true,false,66,4,58,0.054439534020686,845015.65,true,1,111023,470,3,841,25882,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:30:13",23.903127,90.325511,0,133,19,70,true,true,false,66,4,59,0,845015.65,true,1,111023,470,3,841,25882,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 22:30:23",23.902829,90.325796,0,135,12,70,true,true,false,66,4,60,0.04395665345737,845059.55,true,1,111033,470,3,841,25882,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:30:33",23.90258,90.325956,0,158,12,70,true,true,false,66,4,61,0.032068418477743,845091.61,true,1,111043,470,3,841,25882,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:30:43",23.902276,90.326142,0,153,12,70,true,true,false,66,4,62,0.0386799819256,845130.37,true,1,111053,470,3,841,25882,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:30:53",23.902018,90.326302,0,155,10,70,true,true,false,66,4,63,0.032934040023459,845163.28,true,1,111063,470,3,841,25882,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:31:03",23.90174,90.326489,0,145,17,70,true,true,false,66,4,64,0.036240948665157,845199.48,true,1,111073,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:31:13",23.901327,90.326729,0,155,19,70,true,true,false,66,4,65,0.051932247921475,845251.44,true,1,111083,470,3,841,13910,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:31:23",23.900867,90.326933,0,140,11,70,true,true,false,66,4,66,0.055119496687099,845306.58,true,1,111093,470,3,841,13910,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:31:33",23.900676,90.327076,0,137,9,70,true,true,false,66,4,67,0.025702220832052,845332.25,true,1,111103,470,3,841,13910,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:31:43",23.900416,90.327298,0,148,12,70,true,true,false,66,4,68,0.036627040891289,845368.89,true,1,111113,470,3,841,13910,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:32:13",23.899956,90.327724,0,133,12,70,true,true,false,66,4,69,0.066930525520811,845435.86,true,1,111143,470,3,841,13910,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:32:23",23.899691,90.327991,0,131,16,70,true,true,false,66,4,70,0.040009015290659,845475.8,true,1,111153,470,3,841,13910,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:32:33",23.899464,90.328356,0,124,14,70,true,true,false,66,4,71,0.044817083826055,845520.55,true,1,111163,470,3,841,13910,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:32:43",23.899236,90.328711,0,132,17,70,true,true,false,66,4,72,0.044045105943517,845564.7,true,1,111173,470,3,841,13910,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:32:53",23.899022,90.329013,0,122,12,70,true,true,false,66,4,73,0.038791131861472,845603.46,true,1,111183,470,3,841,13910,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:33:03",23.898796,90.329298,0,132,11,70,true,true,false,66,4,74,0.038301677651535,845641.77,true,1,111193,470,3,841,13910,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:33:13",23.898604,90.329556,0,136,11,70,true,true,false,66,4,75,0.033773759711102,845675.46,true,1,111203,470,3,841,13920,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:33:13",23.898604,90.329556,0,136,11,70,true,true,false,66,4,76,0,845675.46,true,1,111203,470,3,841,13920,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 22:33:23",23.898369,90.329831,0,129,13,70,true,true,false,66,4,77,0.038216043103421,845713.76,true,1,111213,470,3,841,13920,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:33:33",23.898164,90.330124,0,121,13,70,true,true,false,66,4,78,0.037457640996088,845751.21,true,1,111223,470,3,841,13920,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:33:43",23.897998,90.330409,0,115,11,70,true,true,false,66,4,79,0.034307536192719,845785.51,true,1,111233,470,3,841,13970,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:36:03",23.897493,90.331964,0,91,7,70,true,true,false,66,4,80,0.16753546143317,845953.08,true,1,111373,470,3,841,10933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:36:03",23.897493,90.331964,0,91,7,70,true,true,false,66,4,81,0,845953.08,true,1,111373,470,3,841,10933,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 22:36:23",23.897404,90.332409,0,95,10,70,true,true,false,66,4,82,0.046247111007483,845999.27,true,1,111393,470,3,841,10933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:36:33",23.897327,90.332729,0,100,13,70,true,true,false,66,4,83,0.033594440081321,846032.89,true,1,111403,470,3,841,10933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:36:43",23.897298,90.332978,0,97,8,70,true,true,false,66,4,84,0.025484299531929,846058.36,true,1,111413,470,3,841,10933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:36:53",23.897229,90.33328,0,100,13,70,true,true,false,66,4,85,0.031603553382441,846089.98,true,1,111423,470,3,841,10933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:37:03",23.897149,90.333707,0,104,16,70,true,true,false,66,4,86,0.044252263202951,846134.2,true,1,111433,470,3,841,10933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:37:13",23.897069,90.334142,0,104,15,70,true,true,false,66,4,87,0.045048232467598,846179.3,true,1,111443,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:37:23",23.897033,90.334444,0,101,15,70,true,true,false,66,4,88,0.030920262149676,846210.24,true,1,111453,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:37:33",23.896989,90.334764,0,103,14,70,true,true,false,66,4,89,0.032853429389306,846243.1,true,1,111463,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:37:43",23.89694,90.33512,0,96,11,70,true,true,false,66,4,90,0.036550394641345,846279.6,true,1,111473,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:37:53",23.896882,90.335449,0,102,12,70,true,true,false,66,4,91,0.034017195502187,846313.6,true,1,111483,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:38:03",23.896829,90.335822,0,101,13,70,true,true,false,66,4,92,0.038323730696069,846351.96,true,1,111493,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:38:13",23.896764,90.336169,0,102,11,70,true,true,false,66,4,93,0.035961220410963,846387.88,true,1,111503,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:38:23",23.8967,90.336453,0,99,10,70,true,true,false,66,4,94,0.029696332553718,846417.63,true,1,111513,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:38:33",23.896667,90.33672,0,103,9,70,true,true,false,66,4,95,0.027353999358779,846444.96,true,1,111523,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:38:43",23.896589,90.337129,0,92,19,70,true,true,false,66,4,96,0.04241797448277,846487.36,true,1,111533,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:38:53",23.896502,90.337716,0,101,24,70,true,true,false,66,4,97,0.060373713943585,846547.69,true,1,111543,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:39:03",23.896342,90.338462,0,102,32,70,true,true,false,66,4,98,0.077794570229601,846625.55,true,1,111553,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:39:13",23.896182,90.339342,0,101,33,70,true,true,false,66,4,99,0.091092642503049,846716.64,true,1,111563,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:39:13",23.896182,90.339342,0,101,33,70,true,true,false,66,4,100,0,846716.73,true,1,111563,470,3,841,10931,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 22:39:23",23.896007,90.340231,0,100,32,70,true,true,false,66,4,101,0.092325269154323,846809.06,true,1,111573,470,3,841,11933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:39:33",23.895831,90.341147,0,102,35,70,true,true,false,66,4,102,0.095029735932508,846904.04,true,1,111583,470,3,841,11933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:39:43",23.895662,90.342124,0,99,37,70,true,true,false,66,4,103,0.10095120612368,847005.07,true,1,111593,470,3,841,11933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:39:53",23.895496,90.34312,0,100,37,70,true,true,false,66,4,104,0.10278711133554,847107.83,true,1,111603,470,3,841,11933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:40:03",23.895333,90.344107,0,99,37,70,true,true,false,66,4,105,0.10182872792064,847209.61,true,1,111613,470,3,841,11933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:40:13",23.895149,90.345147,0,100,38,70,true,true,false,66,4,106,0.10754695619516,847317.17,true,1,111623,470,3,841,11933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:40:23",23.894967,90.34616,0,100,37,70,true,true,false,66,4,107,0.1048139556895,847422.02,true,1,111633,470,3,841,11933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:40:33",23.894782,90.347164,0,99,37,70,true,true,false,66,4,108,0.10398290147586,847526.04,true,1,111643,470,3,841,11933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:40:43",23.894629,90.348062,0,101,23,70,true,true,false,66,4,109,0.09274121079566,847618.77,true,1,111653,470,3,841,11933,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:40:53",23.894571,90.348391,0,105,13,70,true,true,false,66,4,110,0.034017856075149,847652.77,true,1,111663,470,3,838,54792,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:41:03",23.894491,90.348836,0,101,19,70,true,true,false,66,4,111,0.04604492708414,847698.76,true,1,111673,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:41:13",23.894409,90.349298,0,99,11,70,true,true,false,66,4,112,0.047781371550919,847746.57,true,1,111683,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:41:23",23.894373,90.349511,0,99,12,70,true,true,false,66,4,113,0.021991614158421,847768.59,true,1,111693,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:41:33",23.89428,90.35,0,100,21,70,true,true,false,66,4,114,0.050709762252519,847819.3,true,1,111703,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:41:43",23.89414,90.35072,0,100,29,70,true,true,false,66,4,115,0.074734913136013,847894.03,true,1,111713,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:41:53",23.893987,90.351591,0,101,36,70,true,true,false,66,4,116,0.090048215911162,847984.1,true,1,111723,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:42:03",23.893811,90.352604,0,99,38,70,true,true,false,66,4,117,0.10468841951855,848088.81,true,1,111733,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:42:13",23.893638,90.353618,0,100,36,70,true,true,false,66,4,118,0.10472666263313,848193.48,true,1,111743,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:42:13",23.893638,90.353618,0,100,36,70,true,true,false,66,4,119,0,848193.57,true,1,111743,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 22:42:23",23.893464,90.354542,0,102,32,70,true,true,false,66,4,120,0.095781365569632,848289.38,true,1,111753,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:42:33",23.893351,90.355271,0,101,26,70,true,true,false,66,4,121,0.07507043694705,848364.45,true,1,111763,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:42:43",23.89322,90.355991,0,100,25,70,true,true,false,66,4,122,0.074533910974405,848438.99,true,1,111773,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:42:53",23.893091,90.35672,0,100,27,70,true,true,false,66,4,123,0.075387896798975,848514.36,true,1,111783,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:43:03",23.892956,90.357502,0,99,29,70,true,true,false,66,4,124,0.080798400859763,848595.19,true,1,111793,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:43:13",23.892833,90.358222,0,98,24,70,true,true,false,66,4,125,0.074365853153386,848669.54,true,1,111803,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:43:23",23.89274,90.358844,0,100,22,70,true,true,false,66,4,126,0.063989796998145,848733.56,true,1,111813,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:43:33",23.892676,90.359173,0,98,8,70,true,true,false,66,4,127,0.034150635045498,848767.71,true,1,111823,470,3,838,12063,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:43:43",23.892627,90.359458,0,100,13,70,true,true,false,66,4,128,0.029442817076682,848797.1,true,1,111833,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:43:53",23.892567,90.359849,0,100,11,70,true,true,false,66,4,129,0.040253149775953,848837.36,true,1,111843,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:44:03",23.892533,90.36008,0,99,7,70,true,true,false,66,4,130,0.023755234771188,848861.11,true,1,111853,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:44:13",23.892464,90.360382,0,100,9,70,true,true,false,66,4,131,0.03160483320957,848892.73,true,1,111863,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:44:23",23.892424,90.360693,0,97,15,70,true,true,false,66,4,132,0.031886273964303,848924.63,true,1,111873,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:44:33",23.892384,90.361129,0,96,16,70,true,true,false,66,4,133,0.044489074296844,848969.07,true,1,111883,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:44:43",23.892293,90.361591,0,97,16,70,true,true,false,66,4,134,0.047982607749189,849017.08,true,1,111893,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:44:53",23.892304,90.362044,0,81,15,70,true,true,false,66,4,135,0.046008994451988,849063.12,true,1,111903,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:45:03",23.892402,90.362462,0,64,17,70,true,true,false,66,4,136,0.043812255210169,849106.9,true,1,111913,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:45:13",23.89264,90.362889,0,57,14,70,true,true,false,66,4,137,0.050773532990513,849157.63,true,1,111923,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:45:13",23.89264,90.362889,0,57,14,70,true,true,false,66,4,138,0,849157.63,true,1,111923,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 22:45:23",23.892816,90.36328,0,63,20,70,true,true,false,66,4,139,0.044247895954384,849201.87,true,1,111933,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:45:33",23.893067,90.36384,0,65,25,70,true,true,false,66,4,140,0.063320485380949,849265.2,true,1,111943,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:45:43",23.893233,90.364533,0,83,27,70,true,true,false,66,4,141,0.072733941866964,849337.99,true,1,111953,470,3,840,50003,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:45:53",23.893278,90.365316,0,88,30,70,true,true,false,66,4,142,0.079653757803996,849417.56,true,1,111963,470,3,840,50001,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:46:03",23.893302,90.366169,0,84,29,70,true,true,false,66,4,143,0.086644894290203,849504.24,true,1,111973,470,3,840,50001,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:46:13",23.893436,90.366898,0,70,28,70,true,true,false,66,4,144,0.075495305222389,849579.71,true,1,111983,470,3,840,50001,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:46:23",23.893742,90.367627,0,63,29,70,true,true,false,66,4,145,0.081441563008454,849661.17,true,1,111993,470,3,840,50001,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:46:33",23.894109,90.368391,0,66,30,70,true,true,false,66,4,146,0.087621740747644,849748.81,true,1,112003,470,3,840,50001,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:46:43",23.894216,90.368978,0,79,15,70,true,true,false,66,4,147,0.0607697748708,849809.54,true,1,112013,470,3,840,59161,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:46:53",23.894229,90.369547,0,95,25,70,true,true,false,66,4,148,0.057787437548113,849867.32,true,1,112023,470,3,840,59161,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:47:03",23.894169,90.370258,0,96,26,70,true,true,false,66,4,149,0.072493119295737,849939.82,true,1,112033,470,3,840,59161,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:47:13",23.894064,90.371067,0,97,25,70,true,true,false,66,4,150,0.082959579028735,850022.76,true,1,112043,470,3,840,59161,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:47:23",23.894007,90.371511,0,98,18,70,true,true,false,66,4,151,0.045520732977753,850068.34,true,1,112053,470,3,840,59161,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:47:33",23.893958,90.371911,0,97,10,70,true,true,false,66,4,152,0.040974085021865,850109.31,true,1,112063,470,3,840,59161,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:48:09",23.893924,90.372116,0,102,0,70,true,true,false,66,4,153,0.021152865098945,850130.39,false,1,112099,470,3,840,8971,4,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:48:09",23.893924,90.372116,0,102,0,70,true,true,false,66,4,154,0,850130.39,false,1,112099,470,3,840,8971,4,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 22:48:09",23.893924,90.372116,0,0,0,70,true,true,false,66,4,1,0,850130.39,false,0,112099,470,3,840,8971,4,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 22:48:09",23.893924,90.372116,0,102,0,70,true,true,false,66,4,2,0,850130.39,false,1,112099,470,3,840,8971,0,true,117,64,213,95,1,8988039916543252027,15
"2024-09-03 22:48:09",23.893924,90.372116,0,102,0,70,true,true,false,66,4,3,0,850130.39,false,1,112099,470,3,840,8971,0,true,117,64,213,95,1,8988039916543252027,
"2024-09-03 23:07:39",23.893831,90.37328,0,93,7,70,true,true,false,66,4,5,0.11862912138649,850249.07,true,1,112099,470,3,840,8971,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 23:07:46",23.893831,90.373324,0,114,0,70,true,true,false,66,4,6,0.0044670235370904,850253.58,false,1,112106,470,3,840,8971,4,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 23:07:46",23.893831,90.373324,0,114,0,70,true,true,false,66,4,7,0,850253.58,false,1,112106,470,3,840,8971,4,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 23:14:51",23.894116,90.375031,0,46,0,70,true,true,false,66,4,9,0.17617427596872,850429.71,false,1,112106,470,3,840,25703,4,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 23:14:51",23.894116,90.375031,0,46,0,70,true,true,false,66,4,10,0,850429.8,false,1,112106,470,3,840,25703,4,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 23:16:35",23.894384,90.375644,0,17,0,70,true,true,false,66,4,11,0.068985842373686,850498.86,false,1,112210,470,3,840,25703,4,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 23:16:35",23.894384,90.375644,0,17,0,70,true,true,false,66,4,12,0,850498.95,false,1,112210,470,3,840,25703,4,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 23:26:47",23.894618,90.376009,0,52,9,70,true,true,false,66,4,15,0.045259933985674,850544.12,true,1,112210,470,3,840,25703,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 23:26:57",23.894836,90.376302,0,46,15,70,true,true,false,66,4,16,0.038352802549403,850582.48,true,1,112220,470,3,840,25703,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 23:27:07",23.895031,90.376551,0,49,10,70,true,true,false,66,4,17,0.033286407715962,850615.8,true,1,112230,470,3,840,25703,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 23:27:07",23.895031,90.376551,0,49,10,70,true,true,false,66,4,18,0,850615.89,true,1,112230,470,3,840,25703,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-03 23:28:10",23.895629,90.377209,0,47,0,70,true,true,false,66,4,19,0.09419389798993,850710.05,false,1,112293,470,3,840,25703,4,false,117,64,213,95,1,8988039916543252027,15
"2024-09-03 23:28:33",23.89576,90.377316,0,46,7,70,true,true,false,66,4,20,0.018155535021187,850728.2,true,1,112316,470,3,840,25703,0,false,117,64,213,95,1,8988039916543252027,15
